ax,ay,az,gx,gy,gz
0.835693,0.345703,-0.025635,-3.167939,-6.732824,-19.885496
0.847168,0.237793,-0.012939,-6.106870,-15.969465,-21.603054
0.861084,0.217285,0.035645,-13.160305,-15.656488,-18.290077
0.892578,0.173584,0.069824,-6.297710,-8.923664,-20.557251
0.881104,0.195557,0.052490,-2.221374,-0.236641,-21.335878
0.864746,0.336182,-0.032227,-5.358778,2.763359,-16.770992
0.886475,0.433838,-0.022461,-3.427481,3.931298,-14.427481
0.883301,0.545410,0.007813,-14.152672,3.496183,-13.312977
0.893799,0.461670,0.059814,-4.335878,2.274809,-16.923664
0.913330,0.542969,0.031494,-14.015267,7.259542,-11.129771
0.922119,0.520264,0.062500,-4.900764,13.404580,-12.358779
0.898926,0.557373,0.036621,-11.091603,14.832061,-11.862596
0.881348,0.568115,0.026611,-8.694656,12.305344,-10.778625
0.901611,0.531738,0.063477,-4.900764,8.931297,-10.832061
0.933838,0.549561,0.065918,-8.870229,6.320611,-10.839695
0.978516,0.537109,0.036133,-12.801527,5.320611,-11.526717
1.017334,0.494385,0.039795,-17.809160,4.274809,-9.984733
1.054688,0.470703,0.084229,-17.221375,5.580153,-9.198473
1.086914,0.457764,0.120850,-12.297709,7.106870,-7.961832
1.108643,0.434082,0.139160,-8.961832,12.007633,-8.099236
1.097656,0.397949,0.124023,-7.931298,17.832062,-8.435115
1.059814,0.366943,0.108398,-3.877863,24.618320,-9.740458
0.998047,0.384033,0.073730,-0.206107,29.625954,-10.229008
0.954102,0.421387,0.080078,2.977099,33.129772,-9.374045
0.933105,0.435059,0.095703,7.435114,32.190838,-7.549618
0.951904,0.442383,0.103760,11.595420,30.320610,-6.572519
0.979736,0.452637,0.137695,15.412213,33.053436,-6.496183
0.988770,0.470215,0.154297,16.595419,37.320610,-7.396946
0.962646,0.485596,0.146973,16.076336,39.442749,-8.007633
0.941406,0.490234,0.128906,17.267176,35.832062,-9.366412
0.961914,0.487305,0.123291,20.931297,27.786259,-9.122137
1.023438,0.567627,0.138184,21.648855,21.534351,-6.549618
1.119385,0.656250,0.154541,24.557251,17.312977,-11.000000
1.183105,0.695312,0.152588,24.694656,16.190840,-13.908397
1.213135,0.660156,0.211914,23.122137,24.030535,-9.832061
1.187012,0.591309,0.270508,23.961832,35.664124,-9.328244
1.082031,0.499268,0.243408,23.664122,40.213741,-5.503817
1.015137,0.444824,0.211670,23.801527,34.488548,0.625954
1.005371,0.391846,0.191162,27.358778,27.229008,-0.961832
1.004639,0.372314,0.165283,33.190838,27.694656,-5.557252
0.981934,0.416992,0.137695,34.603054,35.152672,-7.496183
0.944824,0.432861,0.113525,32.259541,36.839695,-3.633588
0.917725,0.452148,0.136230,32.725189,35.473282,-2.358779
0.904297,0.478760,0.117432,31.549618,31.450382,-3.549618
0.907227,0.545898,0.135498,29.938931,29.526718,-5.786260
0.890869,0.572998,0.121826,25.091602,30.198473,-5.541985
0.859619,0.562256,0.101563,13.473283,31.442749,-3.946565
0.809326,0.543213,0.075195,2.038168,29.038168,-4.534351
0.758301,0.500488,0.048096,-7.633588,22.870230,-6.809160
0.722412,0.450684,0.008789,-13.320611,11.503817,-8.511451
0.733643,0.441162,0.043945,-11.900764,4.786260,-10.549619
0.752197,0.447754,0.089111,-7.587786,4.236641,-12.000000
0.773682,0.526123,0.087402,-6.190840,6.213740,-12.458015
0.766602,0.586426,0.091064,-17.633587,9.687023,-12.282443
0.742187,0.641113,0.129883,-33.877861,12.778625,-12.839695
0.707764,0.645996,0.092285,-55.312977,3.389313,-14.732824
0.667725,0.533203,0.101318,-73.473282,-8.702291,-16.496183
0.653564,0.349609,0.167480,-78.633591,-15.816793,-16.923664
