ax,ay,az,gx,gy,gz
1.984314,1.984314,1.623779,-57.977100,-250.137405,33.244274
1.984314,1.772949,1.746582,-92.480919,-250.137405,44.404579
1.984314,1.984314,1.968994,-97.000000,-217.557251,94.732826
1.984314,1.984314,1.984314,-43.312977,-37.496181,-3.977099
1.984314,1.786621,1.984314,12.221375,115.687019,-28.290077
1.467773,1.698486,1.984314,52.664124,195.572525,-7.763359
0.748779,1.314941,1.984314,54.916031,195.099243,-25.450382
0.291504,0.724365,1.984314,43.992367,145.870224,-3.198473
0.169189,0.427490,1.984314,25.923664,100.366409,-3.030534
0.127930,0.139404,1.984314,22.679390,78.854965,-24.297710
0.111328,-0.263672,1.984314,27.969465,82.458015,-41.114502
0.119141,-0.479004,1.984314,41.129772,77.801529,-40.633587
0.224121,-0.607422,1.984314,49.923664,65.320610,-33.862595
0.349854,-0.577881,1.984314,53.351147,34.129772,-23.137405
0.491211,-0.435547,1.984314,22.992367,50.709923,-15.381680
0.482178,-0.565674,1.560059,-8.328244,74.137405,-11.503817
0.437500,-0.599854,0.951904,-40.801525,65.450378,-16.870230
0.365479,-0.624756,0.547119,-56.061069,55.213741,-43.343510
0.256592,-0.748291,0.042725,-51.389313,43.282444,-59.381680
0.229736,-0.897217,-0.428223,-35.496181,31.709923,-52.183205
0.311523,-0.938232,-0.951660,-20.022902,36.183205,-16.068703
0.502930,-0.858154,-1.408936,-5.603054,57.908398,21.297710
0.667480,-0.627686,-1.837158,-14.106871,79.328247,14.015267
0.567627,-0.725342,-2.000000,-14.358779,53.725189,-18.320610
0.485596,-0.877930,-2.000000,-15.793893,32.893131,0.473282
0.557617,-0.818115,-2.000000,-5.877862,2.725191,-22.923664
